"sbj_ID","Age","Gender","Education","L1","L2","L3","L4","otherLs","task","AoAL1","AoAL2","AoAL3","AoAL4","AttentionL1","AttentionL2","AttentionL3","AttentionL4","HistoryL1Score","HistoryL2Score","HistoryL3Score","HistoryL4Score","UseL1Score","UseL2Score","UseL3Score","UseL4Score","ProficiencyL1Score","ProficiencyL2Score","ProficiencyL3Score","ProficiencyL4Score","AttitudeL1Score","AttitudeL2Score","AttitudeL3Score","AttitudeL4Score","L1Score","L2Score","L3Score","L4Score","AoEaseL1","AoEaseL2","yearsEduL1","yearsEduL2","yearsCountryL1","yearsCountryL2","yearsFamilyL1","yearsFamilyL2","yearsWorkL1","yearsWorkL2","PercFriendsL1","PercFriendsL2","PercFamilyL1","PercFamilyL2","PercWorkL1","PercWorkL2","PercSelfL1","PercSelfL2","PercCountL1","PercCountL2","ProfSpeakL1","ProfSpeakL2","ProfUnderstandL1","ProfUnderstandL2","ProfReadL1","ProfReadL2","ProfWriteL1","ProfWriteL2","AttSelfL1","AttSelfL2","AttCultureL1","AttCultureL2","AttNativeLevelL1","AttNativeLevelL2","AttMothertongueL1","AttMothertongueL2","AoEaseL3","AoEaseL4","yearsEduL3","yearsEduL4","yearsCountryL3","yearsCountryL4","yearsFamilyL3","yearsFamilyL4","yearsWorkL3","yearsWorkL4","PercFriendsL3","PercFriendsL4","PercFamilyL3","PercFamilyL4","PercWorkL3","PercWorkL4","PercSelfL3","PercSelfL4","PercCountL3","PercCountL4","ProfSpeakL3","ProfSpeakL4","ProfUnderstandL3","ProfUnderstandL4","ProfReadL3","ProfReadL4","ProfWriteL3","ProfWriteL4","AttSelfL3","AttSelfL4","AttCultureL3","AttCultureL4","AttNativeLevelL3","AttNativeLevelL4","AttMothertongueL3","AttMothertongueL4","RC1_L3","RC9_L4","RC2_use_L1vsL2","RC8_hist_L2","RC3_prof_L2","var","ent","use_ent","multiexp","L1_L2_diff","cossim","use_cossim","category","script"
"5eaae42f19a24d05cbd6ccb4",24,"Man","Masters","English","Polish","German","French","spanish, swedish, italian","BLP",20,12,10,6,"true","true","true","true",47.216,16.798,9.08,4.994,33.79,20.71,10.9,0,54.48,45.4,47.67,40.86,54.48,40.86,40.86,40.86,189.966,123.768,108.51,86.714,20,9,20,4,18,6,20,0,6,6,3,7,10,0,5,5,8,2,5,5,6,4,6,6,6,5,6,5,6,5,6,3,6,5,6,5,6,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,5,5,5,5,4,5,5,3,3,5,5,5,5,0.956186335446125,3.28593085816116,1.16302069821339,-0.618762741272799,-0.764057468810704,1979.925145,1.93712613316471,1.4483907735036,508.958,66.198,0.957071269642739,0.918630424349251,"quadri","same"
"5eaf1c50f3540c614eb973a5",22,"Man","PlusCollege","Portuguese","English","n/a","n/a","No","BLP",20,13,NA,NA,"true","true","","",41.314,15.89,0,0,44.69,9.81,0,0,54.48,49.94,0,0,54.48,38.59,0,0,194.964,114.23,0,0,20,8,12,12,17,0,20,0,2,2,9,1,10,0,8,2,9,1,5,5,6,6,6,6,6,6,6,4,6,6,6,3,6,6,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.09414721743549,-0.242057031400275,-0.292610476030964,-0.469102169986436,0.777381389600677,9053.073929,0.950244553203071,0.68007704572828,309.194,80.734,0.967560155959875,0.842271400661511,"bi","same"
"5eb35dff41a381156be161c2",23,"Man","HighSchool","Polish","English","Russian","n/a","no","BLP",20,14,7,NA,"true","true","true","",51.302,15.436,4.54,0,54.5,0,10.9,0,54.48,38.59,11.35,0,54.48,29.51,18.16,0,214.762,83.536,44.95,0,20,7,13,13,20,0,20,0,20,0,10,0,10,0,10,0,10,0,10,0,6,4,6,5,6,4,6,4,6,5,6,2,6,4,6,2,0,NA,3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,2,NA,1,NA,3,NA,3,NA,0,NA,2,NA,0.645041095180677,-0.495474715403347,-1.0725690353981,0.176238372389261,-0.48030701056754,8555.561688,1.30352634559942,0.650022421648354,343.248,131.226,0.915343445116798,0.832050294337844,"tri","mixed/diff"
"5eb71c59c55b3b0ce571ae7c",20,"Man","HighSchool","Setswana","English","Afrikaans","n/a","no","BLP",19,14,9,NA,"true","true","true","",36.774,42.222,21.338,0,11.99,37.06,11.99,0,27.24,52.21,29.51,0,54.48,52.21,29.51,0,130.484,183.702,92.348,0,20,13,0,13,20,20,20,20,2,13,2,6,6,4,1,8,2,6,0,10,4,6,6,6,2,6,0,5,6,5,6,6,6,6,6,6,8,NA,4,NA,20,NA,1,NA,5,NA,2,NA,0,NA,1,NA,2,NA,0,NA,3,NA,4,NA,4,NA,2,NA,2,NA,2,NA,6,NA,3,NA,1.28140494038618,-0.7727906055351,1.59072111822776,0.339181201684627,0.0477290371528419,5994.39295833333,1.52979495829264,1.35947577540525,406.534,53.218,0.963843473615526,0.864716635275882,"tri","same"
"5ebc0c153f8b2e04d3833423",22,"Woman","College","Polish","English","n/a","n/a","no","BLP",20,15,NA,NA,"true","true","","",53.118,15.89,0,0,49.05,5.45,0,0,54.48,45.4,0,0,54.48,47.67,0,0,211.128,114.41,0,0,20,3,17,17,20,0,20,0,20,0,9,1,10,0,8,2,8,2,10,0,6,5,6,5,6,5,6,5,6,6,6,3,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.1746985747945,-0.128252061554191,-0.62890066158624,-0.232557385710539,-0.0860332138565697,10390.311041,0.935355469756797,0.468995593589281,325.538,96.718,0.958587470614808,0.78086880944303,"bi","same"
"5ec12ed7a66dbf01c7d740c1",25,"Man","MinusCollege","Italian","English","French","n/a","I speak Sardo because I am from Sardinia but I don't know if I should put it here. It's officially a language but I let you decide. ","BLP",20,16,10,NA,"true","true","true","",52.21,16.798,5.902,0,54.5,0,10.9,0,54.48,45.4,11.35,0,54.48,27.24,9.08,0,215.67,89.438,37.232,0,20,9,15,12,20,0,20,0,20,0,10,0,10,0,10,0,10,0,10,0,6,4,6,6,6,6,6,4,6,4,6,5,6,3,6,0,0,NA,3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,2,NA,1,NA,1,NA,1,NA,3,NA,0,NA,0,NA,0.462886602271014,-0.470262201447832,-1.16464235528425,0.234408381719817,0.414975070421192,8866.58588933334,1.27397706493137,0.650022421648354,342.34,126.232,0.92403778805199,0.832050294337844,"tri","same"
"5ec1c01a8ccaaa5ec0080c91",25,"Woman","Masters","Portuguese","English","Spanish","n/a","n/a","BLP",20,15,11,NA,"true","true","true","",52.21,15.436,10.442,0,45.78,8.72,10.9,0,54.48,54.48,38.59,0,54.48,47.67,36.32,0,206.95,126.306,96.252,0,20,11,15,5,20,0,20,0,20,3,8,2,10,0,8,2,8,2,8,2,6,6,6,6,6,6,6,6,6,5,6,4,6,6,6,6,7,NA,0,NA,0,NA,5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,NA,5,NA,4,NA,4,NA,5,NA,4,NA,4,NA,3,NA,1.25667070802984,-0.937161925748843,-0.253754590644678,-0.498966342067002,0.680173960600893,7308.891708,1.51037989988834,1.17861371718216,429.508,80.644,0.950625524868169,0.788927524557326,"tri","same"
"5ec6d06c67b0da0fb6f85e83",23,"Woman","College","Polish","English","French","German","some norwegian but very basic","BLP",20,14,7,4,"true","true","true","true",53.118,18.614,4.994,3.632,45.78,7.63,11.99,0,54.48,54.48,18.16,11.35,54.48,31.78,15.89,13.62,207.858,112.504,51.034,28.602,20,6,17,16,20,0,20,0,20,5,9,1,10,0,6,4,7,2,10,0,6,6,6,6,6,6,6,6,6,2,6,0,6,6,6,6,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,3,2,1,1,2,1,1,0,0,0,6,6,0,0,0.538623424416247,0.636826171021828,-0.323662633279191,0.021430452310677,1.07975451035242,6428.34724633333,1.65658909703704,1.17051452867316,399.998,95.354,0.886794102840442,0.7877027980369,"quadri","same"
"5ecbb4c00bc62403dae2df59",22,"Man","College","Polish","English","German","n/a","no","BLP",20,10,11,NA,"true","true","true","",54.48,15.436,10.896,0,45.78,8.72,10.9,0,54.48,52.21,27.24,0,54.48,54.48,18.16,0,209.22,130.846,67.196,0,20,7,20,16,20,0,20,0,20,1,7,3,10,0,8,2,8,2,9,1,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,0,NA,13,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,NA,4,NA,3,NA,2,NA,2,NA,1,NA,3,NA,2,NA,0.75265160309209,-0.732648107571185,-0.274176576689517,-0.543801513644855,0.258169072065607,7981.13412366667,1.44884858973061,1.17861371718216,407.262,78.374,0.919378942191519,0.788927524557326,"tri","same"
"5ecd21dec04cca02c9032485",25,"Woman","Masters","Portuguese","English","n/a","n/a","No","BLP",20,12,NA,NA,"true","true","","",50.848,10.442,0,0,49.05,5.45,0,0,54.48,36.32,0,0,52.21,29.51,0,0,206.588,81.722,0,0,20,0,12,9,20,0,20,0,20,2,8,2,10,0,9,1,8,2,10,0,6,3,6,5,6,4,6,4,6,3,6,4,5,5,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.03441589492509,-0.112400293357558,-0.342454384930545,-0.620185328110887,-0.615852891402429,9525.47433433333,0.860111656828399,0.468995593589281,288.31,124.866,0.91763495390024,0.78086880944303,"bi","same"
"5ed013f88fce6e0d858b732e",22,"Man","MinusCollege","Polish","English","n/a","n/a","n/a","BLP",20,14,NA,NA,"true","true","","",50.848,16.344,0,0,44.69,9.81,0,0,54.48,49.94,0,0,54.48,34.05,0,0,204.498,110.144,0,0,20,7,12,15,20,0,20,0,20,0,9,1,10,0,8,2,5,5,9,1,6,5,6,6,6,6,6,5,6,6,6,3,6,6,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.14949988930866,-0.196059977072664,-0.0604419630043801,-0.321838712329001,0.759720969451634,9733.745233,0.934122824868924,0.68007704572828,314.642,94.3540000000001,0.957858621147231,0.842271400661511,"bi","same"
"5ee623674afa60375e30eec3",25,"Woman","MinusCollege","Portuguese","English","Spanish","French","Italian","BLP",20,13,6,6,"true","true","true","true",54.48,14.982,5.902,6.356,26.16,22.89,5.45,0,54.48,54.48,29.51,22.7,54.48,54.48,20.43,22.7,189.6,146.832,61.292,51.756,20,7,20,11,20,1,20,1,20,0,4,4,5,4,5,4,5,5,5,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,4,3,2,2,2,2,3,3,2,3,2,2,-0.150482713741861,1.56511913822048,1.74330199696208,-1.23465617690697,0.0782692906040023,4478.373808,1.80361884652959,1.36610806237275,449.48,42.768,0.888757401567806,0.894284116986204,"quadri","same"
"5ee83da8817af0000d47448f",23,"Man","MinusCollege","Portuguese","English","n/a","n/a","no","BLP",20,14,NA,NA,"true","true","","",43.584,15.436,0,0,46.87,7.63,0,0,52.21,45.4,0,0,54.48,34.05,0,0,197.144,102.516,0,0,20,20,16,0,20,0,20,0,0,0,9,1,10,0,10,0,7,3,7,3,6,5,6,5,6,5,5,5,6,6,6,3,6,6,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.06324072853318,-0.159019569391212,-0.535547757309366,-0.385337577623153,0.398927999283735,8975.419364,0.92682138373756,0.584238811642856,299.66,94.628,0.953584011756701,0.811534341451494,"bi","same"
"5ee942381a22491bbb7170f8",22,"Man","MinusCollege","Spanish","English","n/a","n/a","no","BLP",20,15,NA,NA,"true","true","","",53.572,17.706,0,0,46.87,7.63,0,0,54.48,43.13,0,0,54.48,38.59,0,0,209.402,107.056,0,0,20,10,18,14,20,0,20,0,20,0,9,1,10,0,8,2,6,4,10,0,6,3,6,6,6,6,6,4,6,4,6,3,6,6,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.11983793570398,-0.130467096431236,-0.255378647253141,-0.0265356082876637,-0.201072996679631,10091.2560996667,0.923177298082651,0.584238811642856,316.458,102.346,0.951477508508655,0.811534341451494,"bi","same"
"5eef3de3fb4e031bf546d887",25,"Woman","College","Czech","English","German","n/a","n/a","BLP",20,11,7,NA,"true","true","true","",46.762,15.89,5.902,0,49.05,4.36,11.99,0,54.48,47.67,24.97,0,54.48,40.86,18.16,0,204.772,108.78,61.022,0,20,3,13,17,20,0,20,0,10,4,9,1,10,0,8,1,9,1,9,1,6,5,6,5,6,6,6,5,6,6,6,6,6,6,6,0,0,NA,6,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,2,NA,3,NA,4,NA,2,NA,3,NA,2,NA,3,NA,0,NA,1.02021119975522,-0.7081428569253,-0.754391374366463,-0.162706293987983,0.222221273659099,7470.64149966667,1.42080396070664,1.02043830994442,374.574,95.992,0.901959627990547,0.745011159729912,"tri","same"
"5efd2964d36f63162f263795",21,"Man","College","Portuguese","English","n/a","n/a","No","BLP",20,14,NA,NA,"true","true","","",51.756,15.436,0,0,43.6,10.9,0,0,54.48,52.21,0,0,54.48,47.67,0,0,204.316,126.216,0,0,20,6,14,14,20,0,20,0,20,0,10,0,10,0,8,2,5,5,7,3,6,5,6,6,6,6,6,6,6,6,6,4,6,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.21226669064479,-0.211396528553379,-0.0325452825110101,-0.573834099570708,0.648383314817636,10120.885252,0.959343100190787,0.721928094887362,330.532,78.1,0.973201579313421,0.857492925712544,"bi","same"
"5f0471a92ec97b6d1aec7739",25,"Man","HighSchool","Italian","English","n/a","n/a","no","BLP",20,15,NA,NA,"true","true","","",51.302,18.16,0,0,35.97,18.53,0,0,52.21,49.94,0,0,36.32,49.94,0,0,175.802,136.57,0,0,20,8,13,13,20,0,20,0,20,4,8,2,10,0,7,3,3,7,5,5,6,5,6,6,6,6,5,5,6,6,0,4,5,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.03087898403085,-0.301756575265287,0.607487532335171,-0.728112751810724,0.358670584665845,8387.88050266667,0.988591494959604,0.92481870497303,312.372,39.232,0.992205188429033,0.952424147199324,"bi","same"
"5f09d989eff16b266fba44c0",23,"Woman","College","Portuguese","English","French","Spanish","Fluently no. Only a few words or phrases.","BLP",20,14,14,8,"true","true","true","true",44.492,17.706,12.258,8.172,46.87,6.54,8.72,0,49.94,49.94,34.05,27.24,54.48,36.32,36.32,20.43,195.782,110.506,91.348,55.842,20,10,17,15,20,0,20,0,1,0,8,2,8,1,8,2,9,1,10,0,5,5,6,6,6,6,5,5,6,5,6,4,6,4,6,3,10,7,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,4,3,4,3,3,3,4,2,5,2,4,2,3,3,0.551216805381239,1.5117042317178,-0.877124320743605,-0.338093330120199,0.57955452254931,3531.45983566667,1.85726267513951,1.04623809387497,453.478,85.276,0.910569361823717,0.745432474568009,"quadri","same"
"5f0d65ef2ad0c60009209f0f",22,"Woman","MinusCollege","Polish","English","n/a","n/a","No","BLP",20,14,NA,NA,"true","true","","",52.21,9.534,0,0,53.41,1.09,0,0,54.48,36.32,0,0,54.48,40.86,0,0,214.58,87.804,0,0,20,7,15,0,20,0,20,0,20,0,10,0,10,0,10,0,9,1,10,0,6,4,6,3,6,5,6,4,6,4,6,3,6,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.10633037987426,-0.0623562915212325,-0.939385719896305,-0.608202817601827,-0.850331369809162,10298.365984,0.869201951582911,0.141440542541821,302.384,126.776,0.92222721976897,0.721387321030952,"bi","same"
"5f0f93938935de000855898b",24,"Man","College","Polish","English","Russian","n/a","No","BLP",20,14,8,NA,"true","true","true","",44.946,16.798,4.994,0,50.14,4.36,10.9,0,54.48,45.4,22.7,0,54.48,49.94,0,0,204.046,116.498,38.594,0,20,10,18,12,20,0,20,0,1,1,10,0,10,0,8,2,9,1,9,1,6,4,6,5,6,6,6,5,6,4,6,6,6,6,6,6,0,NA,3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,5,NA,3,NA,0,NA,0,NA,0,NA,0,NA,0.651797294172226,-0.543340861330634,-0.945881586842575,-0.109345042659295,-0.228143457972757,8150.34173166667,1.3361096315138,0.985171746816915,359.138,87.548,0.964666804585827,0.733235575106767,"tri","mixed/diff"
"5f11c9f84078cd0888177499",22,"Man","College","Portuguese","English","n/a","n/a","No, I don't","BLP",20,14,NA,NA,"true","true","","",42.676,14.982,0,0,43.6,10.9,0,0,54.48,40.86,0,0,54.48,49.94,0,0,195.236,116.682,0,0,20,8,13,10,20,0,20,0,1,1,8,2,10,0,7,3,7,3,8,2,6,5,6,4,6,5,6,4,6,5,6,5,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.05053474045799,-0.199708582578361,-0.0842693773567005,-0.570396523823814,-0.682370753809294,9136.191713,0.953752709123358,0.721928094887362,311.918,78.554,0.969720794119621,0.857492925712544,"bi","same"
"5f18a80367ef6b0bbc5f3720",23,"Man","College","Slovenian","English","Serbian/Croatian","n/a","Bits of German and Russian","BLP",20,14,4,NA,"true","true","true","",42.676,16.798,1.816,0,29.43,25.07,9.81,0,49.94,52.21,18.16,0,40.86,49.94,0,0,162.906,144.018,29.786,0,20,10,13,10,20,1,20,0,1,2,8,2,9,1,3,7,2,8,5,5,6,6,6,6,6,6,4,5,4,6,6,4,5,6,3,6,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,NA,2,NA,4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0.575348358269458,-0.677324283478012,1.23752718129341,-1.12910922719615,0.401853435974453,6607.782977,1.34036120277117,1.45970724324818,336.71,18.888,0.998111796309697,0.93089585339503,"tri","same"
"5f19fa0f3e85b20d0336258c",21,"Woman","MinusCollege","Italian","English","French","n/a","no","BLP",20,16,10,NA,"true","true","true","",52.664,9.08,4.54,0,46.87,7.63,10.9,0,52.21,45.4,22.7,0,54.48,31.78,20.43,0,206.224,93.89,58.57,0,20,4,16,0,20,0,20,0,20,0,10,0,10,0,6,4,8,2,9,1,6,5,6,5,6,5,5,5,6,6,6,2,6,4,6,2,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,NA,2,NA,3,NA,2,NA,2,NA,2,NA,3,NA,2,NA,0.867755632870882,-0.638017332720199,-0.165350647700241,-0.907644847583451,0.148326604640288,7536.85407066667,1.39217931472127,1.1368880980174,358.684,112.334,0.884837849574639,0.774984258292129,"tri","same"
"5f1e8dc7e2161c86cdcd220a",25,"Man","MinusCollege","Afrikaans","English","Southern Sotho","n/a","no","BLP",20,20,12,NA,"true","true","true","",42.676,44.038,18.16,0,31.61,21.8,10.9,0,54.48,54.48,34.05,0,54.48,49.94,31.78,0,183.246,170.258,94.89,0,20,20,12,12,20,20,20,20,2,5,8,2,9,1,0,10,7,2,5,5,6,6,6,6,6,6,6,6,6,4,6,6,6,6,6,6,0,NA,7,NA,20,NA,0,NA,1,NA,0,NA,0,NA,0,NA,1,NA,0,NA,3,NA,4,NA,6,NA,2,NA,2,NA,0,NA,6,NA,6,NA,1.20271148489372,-1.02809348652589,0.81958878514248,1.84540135671633,0.226875994724091,7102.233457,1.53218180195471,1.46672285096658,448.394,12.988,0.967677486864329,0.930201414019458,"tri","same"
"5f219602670e5a0af2cf5237",22,"Woman","MinusCollege","Polish","English","Swedish","German","no","BLP",20,13,1,10,"true","true","true","true",50.848,15.436,2.724,9.988,49.05,5.45,10.9,0,54.48,54.48,31.78,31.78,54.48,43.13,18.16,18.16,208.858,118.496,63.564,59.928,20,7,12,10,20,2,20,0,20,2,9,1,10,0,9,1,7,3,10,0,6,6,6,6,6,6,6,6,6,5,6,2,6,6,6,6,0,0,1,10,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,4,4,2,2,0,0,3,3,3,3,0.543659293157502,1.56478151560752,-0.800146968965422,-0.339959728816501,0.807360792170938,4826.39484366667,1.80641866912972,1.04085208297276,450.846,90.362,0.88218407766932,0.747087367637628,"quadri","same"
"5f33289c1fe9181376ee67d9",23,"Woman","PlusCollege","English","Sepedi","Sesotho","Xhosa","No","BLP",14,19,19,0,"true","true","true","true",40.86,44.492,36.32,4.994,25.07,19.62,6.54,1.09,49.94,47.67,38.59,29.51,22.7,54.48,52.21,40.86,138.57,166.262,133.66,76.454,13,20,20,18,20,20,3,20,20,1,2,5,0,8,6,2,5,3,10,0,4,4,6,6,6,6,6,5,2,6,1,6,4,6,3,6,20,0,0,1,20,5,20,0,1,5,3,0,2,0,1,1,2,0,0,0,3,2,6,4,4,3,4,4,6,4,5,4,6,4,6,6,0.376037744031272,2.62423500512844,0.21853361997779,1.21551834206821,-0.360259844562374,1420.85384366667,1.94983057188388,1.53058020864616,514.946,27.692,0.969322024387341,0.804481827784789,"quadri","same"
"5f33c58329beab1f63c0dfaa",22,"Man","HighSchool","Polish","English","German","n/a","no","BLP",20,14,10,NA,"true","true","true","",51.756,13.62,6.81,0,50.14,4.36,10.9,0,54.48,43.13,9.08,0,54.48,40.86,9.08,0,210.856,101.97,35.87,0,20,8,14,8,20,0,20,0,20,0,9,1,10,0,8,2,9,1,10,0,6,5,6,5,6,5,6,4,6,2,6,4,6,6,6,6,0,NA,5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,NA,1,NA,1,NA,0,NA,0,NA,0,NA,2,NA,2,NA,0.384676325738002,-0.48829460364023,-0.649891111791759,-0.360528669018226,-0.281026183262769,8582.52181066667,1.29508624976164,0.985171746816915,348.696,108.886,0.944424684294352,0.733235575106767,"tri","same"
"5f350f459bf003464a03ea5e",22,"Man","HighSchool","Italian","English","n/a","n/a","No","BLP",20,17,NA,NA,"true","true","","",43.584,18.16,0,0,51.23,3.27,0,0,54.48,49.94,0,0,52.21,52.21,0,0,201.504,123.58,0,0,20,7,16,16,20,0,20,0,0,0,10,0,10,0,10,0,8,2,9,1,6,5,6,6,6,6,6,5,6,6,5,5,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.14083780759363,-0.185720119520314,-1.27146754922144,-0.0729723335810513,0.545990215183793,9818.658884,0.958146412576599,0.327444919154476,325.084,77.924,0.972452540474302,0.750713516922755,"bi","same"
"5f47e34858dd331165bf9f00",21,"Man","HighSchool","Polish","English","n/a","n/a","n/a","BLP",20,12,NA,NA,"true","true","","",39.952,14.982,0,0,42.51,11.99,0,0,54.48,49.94,0,0,45.4,54.48,0,0,182.342,131.392,0,0,16,9,12,12,20,0,20,0,0,0,7,3,10,0,10,0,4,6,8,2,6,5,6,6,6,6,6,5,4,6,4,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.05909027931081,-0.303960962795451,-0.259344375429335,-0.827716700407446,0.438788103835536,8635.06897966667,0.980891136087723,0.760167502961966,313.734,50.95,0.987068557065051,0.87250601594972,"bi","same"
"5f5a713d37f71112463ab4d9",23,"Woman","MinusCollege","Spanish","English","n/a","n/a","No","BLP",20,16,NA,NA,"true","true","","",46.308,16.344,0,0,42.51,11.99,0,0,52.21,45.4,0,0,52.21,43.13,0,0,193.238,116.864,0,0,20,8,16,12,20,0,20,0,6,0,9,1,10,0,7,3,5,5,8,2,6,5,6,5,5,6,6,4,6,6,6,5,6,6,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.07357018968735,-0.187806181282944,-0.0274498722485963,-0.50877940176313,0.0337604198416876,8985.76884633334,0.955791685549767,0.760167502961966,310.102,76.374,0.970984930507248,0.87250601594972,"bi","same"
"5f5e7de4c81d3672642cd612",21,"Man","HighSchool","Polish","English","n/a","n/a","no","BLP",20,14,NA,NA,"true","true","","",42.676,16.344,0,0,39.24,15.26,0,0,52.21,43.13,0,0,54.48,22.7,0,0,188.606,97.434,0,0,20,9,14,13,20,0,20,0,0,0,8,2,10,0,7,3,4,6,7,3,6,4,6,5,6,6,5,4,6,6,6,0,6,2,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.979627526986434,-0.211709832453942,0.551519575933576,-0.47474689548808,0.241449713155972,8203.629064,0.92542094513463,0.855450810560131,286.04,91.172,0.952772374066121,0.915315032422766,"bi","same"
"5f6cd5ce1758e90f12ae1123",23,"Man","HighSchool","Portuguese","English","German","n/a","no","BLP",20,13,10,NA,"true","true","true","",49.486,12.258,16.344,0,53.41,1.09,10.9,0,54.48,52.21,52.21,0,52.21,29.51,31.78,0,209.586,95.068,111.234,0,20,8,12,6,17,0,20,0,20,0,9,1,10,0,10,0,10,0,10,0,6,5,6,6,6,6,6,6,6,3,6,4,6,3,5,3,8,NA,6,NA,6,NA,6,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,5,NA,6,NA,6,NA,6,NA,4,NA,4,NA,3,NA,3,NA,1.51563028713748,-0.969491879361272,-1.10987190973501,-0.525565456246556,1.14335593244696,7365.50388,1.49380738783971,0.767889540433205,415.888,114.518,0.939367304638687,0.692543361064444,"tri","same"
